2026-03-25 16:53:35 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.auth.AuthApplication for test class com.example.auth.service.AuthServiceTest
2026-03-25 16:53:35 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:35 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-03-25 16:53:35 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-03-25 16:53:35 [main] INFO  c.e.auth.service.AuthServiceTest - Starting AuthServiceTest using Java 17.0.12 with PID 9084 (started by steve in D:\tp\spring boot\tp-java1-4\auth_back)
2026-03-25 16:53:35 [main] INFO  c.e.auth.service.AuthServiceTest - The following 1 profile is active: "test"
2026-03-25 16:53:36 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-25 16:53:36 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 75 ms. Found 2 JPA repository interfaces.
2026-03-25 16:53:36 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-25 16:53:36 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-03-25 16:53:36 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-25 16:53:36 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
2026-03-25 16:53:36 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-2 - Added connection conn10: url=jdbc:h2:mem:testdb user=SA
2026-03-25 16:53:36 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
2026-03-25 16:53:37 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-25 16:53:37 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:37 [main] INFO  c.e.auth.service.AuthServiceTest - Started AuthServiceTest in 2.231 seconds (process running for 28.276)
2026-03-25 16:53:38 [main] INFO  c.example.auth.service.AuthService - Inscription réussie pour test@example.com
2026-03-25 16:53:38 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:38 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown initiated...
2026-03-25 16:53:38 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown completed.
2026-03-25 16:53:38 [main] INFO  c.e.auth.service.AuthServiceTest - Starting AuthServiceTest using Java 17.0.12 with PID 9084 (started by steve in D:\tp\spring boot\tp-java1-4\auth_back)
2026-03-25 16:53:38 [main] INFO  c.e.auth.service.AuthServiceTest - The following 1 profile is active: "test"
2026-03-25 16:53:39 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-25 16:53:39 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 43 ms. Found 2 JPA repository interfaces.
2026-03-25 16:53:39 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-25 16:53:39 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-03-25 16:53:39 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-25 16:53:39 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Starting...
2026-03-25 16:53:39 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-3 - Added connection conn20: url=jdbc:h2:mem:testdb user=SA
2026-03-25 16:53:39 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Start completed.
2026-03-25 16:53:39 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-25 16:53:40 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:40 [main] INFO  c.e.auth.service.AuthServiceTest - Started AuthServiceTest in 1.749 seconds (process running for 31.161)
2026-03-25 16:53:40 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:40 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Shutdown initiated...
2026-03-25 16:53:40 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Shutdown completed.
2026-03-25 16:53:40 [main] INFO  c.e.auth.service.AuthServiceTest - Starting AuthServiceTest using Java 17.0.12 with PID 9084 (started by steve in D:\tp\spring boot\tp-java1-4\auth_back)
2026-03-25 16:53:40 [main] INFO  c.e.auth.service.AuthServiceTest - The following 1 profile is active: "test"
2026-03-25 16:53:41 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-25 16:53:41 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 40 ms. Found 2 JPA repository interfaces.
2026-03-25 16:53:41 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-25 16:53:41 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-03-25 16:53:41 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-25 16:53:41 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Starting...
2026-03-25 16:53:41 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-4 - Added connection conn30: url=jdbc:h2:mem:testdb user=SA
2026-03-25 16:53:41 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Start completed.
2026-03-25 16:53:41 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-25 16:53:41 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:42 [main] INFO  c.e.auth.service.AuthServiceTest - Started AuthServiceTest in 1.647 seconds (process running for 32.873)
2026-03-25 16:53:42 [main] INFO  c.example.auth.service.AuthService - Inscription réussie pour wrong@example.com
2026-03-25 16:53:42 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:42 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Shutdown initiated...
2026-03-25 16:53:42 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Shutdown completed.
2026-03-25 16:53:42 [main] INFO  c.e.auth.service.AuthServiceTest - Starting AuthServiceTest using Java 17.0.12 with PID 9084 (started by steve in D:\tp\spring boot\tp-java1-4\auth_back)
2026-03-25 16:53:42 [main] INFO  c.e.auth.service.AuthServiceTest - The following 1 profile is active: "test"
2026-03-25 16:53:43 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-25 16:53:43 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 131 ms. Found 2 JPA repository interfaces.
2026-03-25 16:53:43 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-25 16:53:43 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-03-25 16:53:43 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-25 16:53:43 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Starting...
2026-03-25 16:53:44 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-5 - Added connection conn40: url=jdbc:h2:mem:testdb user=SA
2026-03-25 16:53:44 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Start completed.
2026-03-25 16:53:44 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-25 16:53:44 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:44 [main] INFO  c.e.auth.service.AuthServiceTest - Started AuthServiceTest in 2.182 seconds (process running for 35.419)
2026-03-25 16:53:44 [main] WARN  c.example.auth.service.AuthService - Inscription échouée : mot de passe non conforme à la politique TP2
2026-03-25 16:53:44 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:44 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Shutdown initiated...
2026-03-25 16:53:44 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Shutdown completed.
2026-03-25 16:53:45 [main] INFO  c.e.auth.service.AuthServiceTest - Starting AuthServiceTest using Java 17.0.12 with PID 9084 (started by steve in D:\tp\spring boot\tp-java1-4\auth_back)
2026-03-25 16:53:45 [main] INFO  c.e.auth.service.AuthServiceTest - The following 1 profile is active: "test"
2026-03-25 16:53:45 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-25 16:53:45 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 46 ms. Found 2 JPA repository interfaces.
2026-03-25 16:53:45 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-25 16:53:45 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-03-25 16:53:45 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-25 16:53:45 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-6 - Starting...
2026-03-25 16:53:45 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-6 - Added connection conn50: url=jdbc:h2:mem:testdb user=SA
2026-03-25 16:53:45 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-6 - Start completed.
2026-03-25 16:53:46 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-25 16:53:46 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:49 [main] INFO  c.e.auth.service.AuthServiceTest - Started AuthServiceTest in 4.991 seconds (process running for 40.468)
2026-03-25 16:53:50 [main] INFO  c.example.auth.service.AuthService - Inscription réussie pour double@example.com
2026-03-25 16:53:50 [main] WARN  c.example.auth.service.AuthService - Inscription échouée : email déjà existant double@example.com
2026-03-25 16:53:50 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:50 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-6 - Shutdown initiated...
2026-03-25 16:53:50 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-6 - Shutdown completed.
2026-03-25 16:53:50 [main] INFO  c.e.auth.service.AuthServiceTest - Starting AuthServiceTest using Java 17.0.12 with PID 9084 (started by steve in D:\tp\spring boot\tp-java1-4\auth_back)
2026-03-25 16:53:50 [main] INFO  c.e.auth.service.AuthServiceTest - The following 1 profile is active: "test"
2026-03-25 16:53:51 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-25 16:53:51 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 111 ms. Found 2 JPA repository interfaces.
2026-03-25 16:53:51 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-25 16:53:51 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-03-25 16:53:51 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-25 16:53:51 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-7 - Starting...
2026-03-25 16:53:51 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-7 - Added connection conn60: url=jdbc:h2:mem:testdb user=SA
2026-03-25 16:53:51 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-7 - Start completed.
2026-03-25 16:53:52 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-25 16:53:52 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:52 [main] INFO  c.e.auth.service.AuthServiceTest - Started AuthServiceTest in 2.308 seconds (process running for 43.261)
2026-03-25 16:53:52 [main] WARN  c.example.auth.service.AuthService - Inscription échouée : email invalide
2026-03-25 16:53:52 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:52 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-7 - Shutdown initiated...
2026-03-25 16:53:52 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-7 - Shutdown completed.
2026-03-25 16:53:52 [main] INFO  c.e.auth.service.AuthServiceTest - Starting AuthServiceTest using Java 17.0.12 with PID 9084 (started by steve in D:\tp\spring boot\tp-java1-4\auth_back)
2026-03-25 16:53:52 [main] INFO  c.e.auth.service.AuthServiceTest - The following 1 profile is active: "test"
2026-03-25 16:53:53 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-25 16:53:53 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 35 ms. Found 2 JPA repository interfaces.
2026-03-25 16:53:53 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-25 16:53:53 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-03-25 16:53:53 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-25 16:53:53 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Starting...
2026-03-25 16:53:53 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-8 - Added connection conn70: url=jdbc:h2:mem:testdb user=SA
2026-03-25 16:53:53 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Start completed.
2026-03-25 16:53:53 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-25 16:53:53 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:54 [main] INFO  c.e.auth.service.AuthServiceTest - Started AuthServiceTest in 1.997 seconds (process running for 45.32)
2026-03-25 16:53:54 [main] INFO  c.example.auth.service.AuthService - Inscription réussie pour login@example.com
2026-03-25 16:53:55 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:55 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Shutdown initiated...
2026-03-25 16:53:55 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Shutdown completed.
2026-03-25 16:53:55 [main] INFO  c.e.auth.service.AuthServiceTest - Starting AuthServiceTest using Java 17.0.12 with PID 9084 (started by steve in D:\tp\spring boot\tp-java1-4\auth_back)
2026-03-25 16:53:55 [main] INFO  c.e.auth.service.AuthServiceTest - The following 1 profile is active: "test"
2026-03-25 16:53:55 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-25 16:53:55 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 35 ms. Found 2 JPA repository interfaces.
2026-03-25 16:53:56 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-25 16:53:56 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-03-25 16:53:56 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-25 16:53:56 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Starting...
2026-03-25 16:53:56 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-9 - Added connection conn80: url=jdbc:h2:mem:testdb user=SA
2026-03-25 16:53:56 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Start completed.
2026-03-25 16:53:56 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-25 16:53:56 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:53:57 [main] INFO  c.e.auth.service.AuthServiceTest - Started AuthServiceTest in 2.328 seconds (process running for 48.28)
2026-03-25 16:53:57 [main] WARN  c.example.auth.service.AuthService - Inscription échouée : email invalide
2026-03-25 16:54:01 [main] WARN  c.example.auth.service.AuthService - TP3 login refusé: nonce rejoué pour x@y.com nonce=n1
2026-03-25 16:54:02 [main] INFO  c.example.auth.service.AuthService - TP3 nonce enregistré pour x@y.com nonce=n2
2026-03-25 16:54:02 [main] INFO  c.example.auth.service.AuthService - TP3 nonce enregistré pour x@y.com nonce=n1
2026-03-25 16:54:02 [main] WARN  c.example.auth.service.AuthService - TP3 login refusé: hmac invalide pour x@y.com
2026-03-25 16:54:02 [main] INFO  c.example.auth.service.AuthService - Inscription réussie pour a@b.com
2026-03-25 16:54:02 [main] WARN  c.example.auth.service.AuthService - Inscription échouée : email invalide
2026-03-25 16:54:02 [main] WARN  c.example.auth.service.AuthService - Inscription échouée : mot de passe non conforme à la politique TP2
2026-03-25 16:54:02 [main] WARN  c.example.auth.service.AuthService - Inscription échouée : email déjà existant a@b.com
2026-03-25 16:54:03 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-25 16:54:03 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Shutdown initiated...
2026-03-25 16:54:03 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Shutdown completed.
